image_patch,mask_patch,label,fold,ela
Tp/Tp_S_NNN_S_N_nat20021_nat20021_02221.tif,Gt/Tp_S_NNN_S_N_nat20021_nat20021_02221_gt.png,1,6,Tp/Tp_S_NNN_S_N_nat20021_nat20021_02221_ela.jpg
Tp/Tp_S_CNN_S_N_pla20062_pla20062_01962.tif,Gt/Tp_S_CNN_S_N_pla20062_pla20062_01962_gt.png,1,7,Tp/Tp_S_CNN_S_N_pla20062_pla20062_01962_ela.jpg
Tp/Tp_S_CND_S_B_cha00088_cha00088_10179.tif,Gt/Tp_S_CND_S_B_cha00088_cha00088_10179_gt.png,1,0,Tp/Tp_S_CND_S_B_cha00088_cha00088_10179_ela.jpg
Tp/Tp_S_NNN_S_N_nat00043_nat00043_00657.tif,Gt/Tp_S_NNN_S_N_nat00043_nat00043_00657_gt.png,1,1,Tp/Tp_S_NNN_S_N_nat00043_nat00043_00657_ela.jpg
Tp/Tp_S_CNN_M_N_txt00077_txt00077_11296.jpg,Gt/Tp_S_CNN_M_N_txt00077_txt00077_11296_gt.png,1,9,Tp/Tp_S_CNN_M_N_txt00077_txt00077_11296_ela.jpg
Tp/Tp_S_NNN_S_N_arc00061_arc00061_01065.tif,Gt/Tp_S_NNN_S_N_arc00061_arc00061_01065_gt.png,1,0,Tp/Tp_S_NNN_S_N_arc00061_arc00061_01065_ela.jpg
Tp/Tp_S_NNN_S_N_cha00079_cha00079_00864.tif,Gt/Tp_S_NNN_S_N_cha00079_cha00079_00864_gt.png,1,7,Tp/Tp_S_NNN_S_N_cha00079_cha00079_00864_ela.jpg
Tp/Tp_D_CNN_S_N_nat10156_ani00097_12022.jpg,Gt/Tp_D_CNN_S_N_nat10156_ani00097_12022_gt.png,1,7,Tp/Tp_D_CNN_S_N_nat10156_ani00097_12022_ela.jpg
Tp/Tp_D_NRN_S_B_ind00069_ind00098_00470.tif,Gt/Tp_D_NRN_S_B_ind00069_ind00098_00470_gt.png,1,9,Tp/Tp_D_NRN_S_B_ind00069_ind00098_00470_ela.jpg
Tp/Tp_S_CNN_M_N_sec00086_sec00086_10360.tif,Gt/Tp_S_CNN_M_N_sec00086_sec00086_10360_gt.png,1,8,Tp/Tp_S_CNN_M_N_sec00086_sec00086_10360_ela.jpg
Tp/Tp_S_CNN_S_N_sec20003_sec20003_02114.tif,Gt/Tp_S_CNN_S_N_sec20003_sec20003_02114_gt.png,1,2,Tp/Tp_S_CNN_S_N_sec20003_sec20003_02114_ela.jpg
Tp/Tp_D_NRN_M_N_cha00050_cha00028_11786.jpg,Gt/Tp_D_NRN_M_N_cha00050_cha00028_11786_gt.png,1,2,Tp/Tp_D_NRN_M_N_cha00050_cha00028_11786_ela.jpg
Tp/Tp_D_NRN_S_N_ind00092_cha00023_01374.tif,Gt/Tp_D_NRN_S_N_ind00092_cha00023_01374_gt.png,1,9,Tp/Tp_D_NRN_S_N_ind00092_cha00023_01374_ela.jpg
Tp/Tp_S_NNN_S_N_pla20038_pla20038_01938.tif,Gt/Tp_S_NNN_S_N_pla20038_pla20038_01938_gt.png,1,5,Tp/Tp_S_NNN_S_N_pla20038_pla20038_01938_ela.jpg
Tp/Tp_S_NRN_M_B_pla00041_pla00041_10977.jpg,Gt/Tp_S_NRN_M_B_pla00041_pla00041_10977_gt.png,1,1,Tp/Tp_S_NRN_M_B_pla00041_pla00041_10977_ela.jpg
Tp/Tp_S_NRN_S_N_cha00036_cha00036_11736.jpg,Gt/Tp_S_NRN_S_N_cha00036_cha00036_11736_gt.png,1,0,Tp/Tp_S_NRN_S_N_cha00036_cha00036_11736_ela.jpg
Tp/Tp_S_NND_S_N_sec20068_sec20068_01658.tif,Gt/Tp_S_NND_S_N_sec20068_sec20068_01658_gt.png,1,1,Tp/Tp_S_NND_S_N_sec20068_sec20068_01658_ela.jpg
Tp/Tp_S_NND_S_N_ind00048_ind00048_10897.jpg,Gt/Tp_S_NND_S_N_ind00048_ind00048_10897_gt.png,1,8,Tp/Tp_S_NND_S_N_ind00048_ind00048_10897_ela.jpg
Tp/Tp_S_NND_S_N_pla20084_pla20084_01984.tif,Gt/Tp_S_NND_S_N_pla20084_pla20084_01984_gt.png,1,0,Tp/Tp_S_NND_S_N_pla20084_pla20084_01984_ela.jpg
Tp/Tp_D_NRN_M_N_nat10160_nat10138_12066.jpg,Gt/Tp_D_NRN_M_N_nat10160_nat10138_12066_gt.png,1,5,Tp/Tp_D_NRN_M_N_nat10160_nat10138_12066_ela.jpg
Tp/Tp_S_NNN_S_N_cha10140_cha10140_12198.jpg,Gt/Tp_S_NNN_S_N_cha10140_cha10140_12198_gt.png,1,5,Tp/Tp_S_NNN_S_N_cha10140_cha10140_12198_ela.jpg
Tp/Tp_D_NRN_S_N_nat10109_pla00020_11355.jpg,Gt/Tp_D_NRN_S_N_nat10109_pla00020_11355_gt.png,1,8,Tp/Tp_D_NRN_S_N_nat10109_pla00020_11355_ela.jpg
Tp/Tp_D_NRN_M_B_nat00001_art00021_11421.jpg,Gt/Tp_D_NRN_M_B_nat00001_art00021_11421_gt.png,1,8,Tp/Tp_D_NRN_M_B_nat00001_art00021_11421_ela.jpg
Tp/Tp_S_NNN_S_N_ani00043_ani00043_00163.tif,Gt/Tp_S_NNN_S_N_ani00043_ani00043_00163_gt.png,1,2,Tp/Tp_S_NNN_S_N_ani00043_ani00043_00163_ela.jpg
Tp/Tp_D_CRN_S_N_nat10159_ani00097_12063.jpg,Gt/Tp_D_CRN_S_N_nat10159_ani00097_12063_gt.png,1,7,Tp/Tp_D_CRN_S_N_nat10159_ani00097_12063_ela.jpg
Tp/Tp_S_CNN_S_N_ani00055_ani00055_00175.tif,Gt/Tp_S_CNN_S_N_ani00055_ani00055_00175_gt.png,1,8,Tp/Tp_S_CNN_S_N_ani00055_ani00055_00175_ela.jpg
Tp/Tp_D_NRN_S_N_arc20044_arc20039_01497.tif,Gt/Tp_D_NRN_S_N_arc20044_arc20039_01497_gt.png,1,7,Tp/Tp_D_NRN_S_N_arc20044_arc20039_01497_ela.jpg
Tp/Tp_S_NRD_S_B_ani00027_ani00027_00147.tif,Gt/Tp_S_NRD_S_B_ani00027_ani00027_00147_gt.png,1,0,Tp/Tp_S_NRD_S_B_ani00027_ani00027_00147_ela.jpg
Tp/Tp_S_NND_S_N_arc00019_arc00019_01117.tif,Gt/Tp_S_NND_S_N_arc00019_arc00019_01117_gt.png,1,4,Tp/Tp_S_NND_S_N_arc00019_arc00019_01117_ela.jpg
Tp/Tp_S_NNN_S_N_ind00031_ind00031_01324.tif,Gt/Tp_S_NNN_S_N_ind00031_ind00031_01324_gt.png,1,6,Tp/Tp_S_NNN_S_N_ind00031_ind00031_01324_ela.jpg
Tp/Tp_S_NNN_S_N_nat00030_nat00030_00949.tif,Gt/Tp_S_NNN_S_N_nat00030_nat00030_00949_gt.png,1,6,Tp/Tp_S_NNN_S_N_nat00030_nat00030_00949_ela.jpg
Tp/Tp_D_NRN_S_N_cha10110_cha00028_11660.jpg,Gt/Tp_D_NRN_S_N_cha10110_cha00028_11660_gt.png,1,7,Tp/Tp_D_NRN_S_N_cha10110_cha00028_11660_ela.jpg
Tp/Tp_D_NRN_S_N_ind00034_art00068_00449.tif,Gt/Tp_D_NRN_S_N_ind00034_art00068_00449_gt.png,1,9,Tp/Tp_D_NRN_S_N_ind00034_art00068_00449_ela.jpg
Tp/Tp_S_CRN_S_N_cha10163_cha10163_12248.jpg,Gt/Tp_S_CRN_S_N_cha10163_cha10163_12248_gt.png,1,6,Tp/Tp_S_CRN_S_N_cha10163_cha10163_12248_ela.jpg
Tp/Tp_D_NNN_M_N_art00099_cha00050_11760.jpg,Gt/Tp_D_NNN_M_N_art00099_cha00050_11760_gt.png,1,3,Tp/Tp_D_NNN_M_N_art00099_cha00050_11760_ela.jpg
Tp/Tp_S_NNN_S_N_nat20042_nat20042_01546.tif,Gt/Tp_S_NNN_S_N_nat20042_nat20042_01546_gt.png,1,9,Tp/Tp_S_NNN_S_N_nat20042_nat20042_01546_ela.jpg
Tp/Tp_D_NNN_M_B_nat00022_nat00031_00640.tif,Gt/Tp_D_NNN_M_B_nat00022_nat00031_00640_gt.png,1,8,Tp/Tp_D_NNN_M_B_nat00022_nat00031_00640_ela.jpg
Tp/Tp_S_NND_S_N_arc20097_arc20097_01737.tif,Gt/Tp_S_NND_S_N_arc20097_arc20097_01737_gt.png,1,0,Tp/Tp_S_NND_S_N_arc20097_arc20097_01737_ela.jpg
Tp/Tp_S_NNN_S_N_pla20021_pla20021_02389.tif,Gt/Tp_S_NNN_S_N_pla20021_pla20021_02389_gt.png,1,8,Tp/Tp_S_NNN_S_N_pla20021_pla20021_02389_ela.jpg
Tp/Tp_S_NRN_S_N_nat10131_nat10131_11900.jpg,Gt/Tp_S_NRN_S_N_nat10131_nat10131_11900_gt.png,1,3,Tp/Tp_S_NRN_S_N_nat10131_nat10131_11900_ela.jpg
Tp/Tp_S_CRN_S_N_cha10205_cha10205_12350.jpg,Gt/Tp_S_CRN_S_N_cha10205_cha10205_12350_gt.png,1,2,Tp/Tp_S_CRN_S_N_cha10205_cha10205_12350_ela.jpg
Tp/Tp_S_NNN_S_N_sec00098_sec00098_10334.tif,Gt/Tp_S_NNN_S_N_sec00098_sec00098_10334_gt.png,1,2,Tp/Tp_S_NNN_S_N_sec00098_sec00098_10334_ela.jpg
Tp/Tp_S_NNN_S_N_cha00065_cha00065_00385.tif,Gt/Tp_S_NNN_S_N_cha00065_cha00065_00385_gt.png,1,8,Tp/Tp_S_NNN_S_N_cha00065_cha00065_00385_ela.jpg
Tp/Tp_D_NRN_S_N_sec00073_art00012_00094.tif,Gt/Tp_D_NRN_S_N_sec00073_art00012_00094_gt.png,1,8,Tp/Tp_D_NRN_S_N_sec00073_art00012_00094_ela.jpg
Tp/Tp_S_NRD_S_N_ind00014_ind00014_01312.tif,Gt/Tp_S_NRD_S_N_ind00014_ind00014_01312_gt.png,1,2,Tp/Tp_S_NRD_S_N_ind00014_ind00014_01312_ela.jpg
Tp/Tp_S_NRN_S_N_art20032_art20032_01838.tif,Gt/Tp_S_NRN_S_N_art20032_art20032_01838_gt.png,1,5,Tp/Tp_S_NRN_S_N_art20032_art20032_01838_ela.jpg
Tp/Tp_D_NNN_M_N_sec00036_nat00095_00057.tif,Gt/Tp_D_NNN_M_N_sec00036_nat00095_00057_gt.png,1,4,Tp/Tp_D_NNN_M_N_sec00036_nat00095_00057_ela.jpg
Tp/Tp_D_NRN_M_N_cha10198_nat10148_12363.jpg,Gt/Tp_D_NRN_M_N_cha10198_nat10148_12363_gt.png,1,6,Tp/Tp_D_NRN_M_N_cha10198_nat10148_12363_ela.jpg
Tp/Tp_D_NNN_S_N_ind00097_ind00098_10661.jpg,Gt/Tp_D_NNN_S_N_ind00097_ind00098_10661_gt.png,1,3,Tp/Tp_D_NNN_S_N_ind00097_ind00098_10661_ela.jpg
Tp/Tp_S_CNN_S_N_sec20079_sec20079_01669.tif,Gt/Tp_S_CNN_S_N_sec20079_sec20079_01669_gt.png,1,1,Tp/Tp_S_CNN_S_N_sec20079_sec20079_01669_ela.jpg
Tp/Tp_D_NRN_S_N_cha00050_ani10123_11688.jpg,Gt/Tp_D_NRN_S_N_cha00050_ani10123_11688_gt.png,1,9,Tp/Tp_D_NRN_S_N_cha00050_ani10123_11688_ela.jpg
Tp/Tp_S_NNN_S_B_arc20056_arc20056_01696.tif,Gt/Tp_S_NNN_S_B_arc20056_arc20056_01696_gt.png,1,1,Tp/Tp_S_NNN_S_B_arc20056_arc20056_01696_ela.jpg
Tp/Tp_S_NNN_S_N_cha20043_cha20043_02042.tif,Gt/Tp_S_NNN_S_N_cha20043_cha20043_02042_gt.png,1,3,Tp/Tp_S_NNN_S_N_cha20043_cha20043_02042_ela.jpg
Tp/Tp_D_CRN_S_N_cha10149_cha10148_12225.jpg,Gt/Tp_D_CRN_S_N_cha10149_cha10148_12225_gt.png,1,0,Tp/Tp_D_CRN_S_N_cha10149_cha10148_12225_ela.jpg
Tp/Tp_S_CRD_S_B_ani10138_ani10138_12500.jpg,Gt/Tp_S_CRD_S_B_ani10138_ani10138_12500_gt.png,1,5,Tp/Tp_S_CRD_S_B_ani10138_ani10138_12500_ela.jpg
Tp/Tp_D_NRN_M_N_nat10110_cha00052_11366.jpg,Gt/Tp_D_NRN_M_N_nat10110_cha00052_11366_gt.png,1,0,Tp/Tp_D_NRN_M_N_nat10110_cha00052_11366_ela.jpg
Tp/Tp_D_NNN_M_N_ani10132_ani10123_12477.jpg,Gt/Tp_D_NNN_M_N_ani10132_ani10123_12477_gt.png,1,9,Tp/Tp_D_NNN_M_N_ani10132_ani10123_12477_ela.jpg
Tp/Tp_D_NRN_M_N_nat10157_nat00060_12047.jpg,Gt/Tp_D_NRN_M_N_nat10157_nat00060_12047_gt.png,1,2,Tp/Tp_D_NRN_M_N_nat10157_nat00060_12047_ela.jpg
Tp/Tp_S_CNN_M_N_art00074_art00074_10536.tif,Gt/Tp_S_CNN_M_N_art00074_art00074_10536_gt.png,1,5,Tp/Tp_S_CNN_M_N_art00074_art00074_10536_ela.jpg
Tp/Tp_S_CRN_S_B_arc00004_arc00004_11172.jpg,Gt/Tp_S_CRN_S_B_arc00004_arc00004_11172_gt.png,1,8,Tp/Tp_S_CRN_S_B_arc00004_arc00004_11172_ela.jpg
Tp/Tp_S_NND_S_N_sec00069_sec00069_00090.tif,Gt/Tp_S_NND_S_N_sec00069_sec00069_00090_gt.png,1,6,Tp/Tp_S_NND_S_N_sec00069_sec00069_00090_ela.jpg
Tp/Tp_D_NNN_S_B_pla00019_pla00020_20034.jpg,Gt/Tp_D_NNN_S_B_pla00019_pla00020_20034_gt.png,1,3,Tp/Tp_D_NNN_S_B_pla00019_pla00020_20034_ela.jpg
Tp/Tp_S_NRN_S_N_pla10127_pla10127_12138.jpg,Gt/Tp_S_NRN_S_N_pla10127_pla10127_12138_gt.png,1,6,Tp/Tp_S_NRN_S_N_pla10127_pla10127_12138_ela.jpg
Tp/Tp_D_NRN_S_N_ani10211_ani00100_12375.jpg,Gt/Tp_D_NRN_S_N_ani10211_ani00100_12375_gt.png,1,7,Tp/Tp_D_NRN_S_N_ani10211_ani00100_12375_ela.jpg
Tp/Tp_S_NRN_S_B_ind00024_ind00024_20090.jpg,Gt/Tp_S_NRN_S_B_ind00024_ind00024_20090_gt.png,1,7,Tp/Tp_S_NRN_S_B_ind00024_ind00024_20090_ela.jpg
Tp/Tp_S_NNN_S_N_ani00077_ani00077_00197.tif,Gt/Tp_S_NNN_S_N_ani00077_ani00077_00197_gt.png,1,7,Tp/Tp_S_NNN_S_N_ani00077_ani00077_00197_ela.jpg
Tp/Tp_D_CRN_S_N_art20026_art20025_01832.tif,Gt/Tp_D_CRN_S_N_art20026_art20025_01832_gt.png,1,9,Tp/Tp_D_CRN_S_N_art20026_art20025_01832_ela.jpg
Tp/Tp_S_NRN_S_N_sec00065_sec00065_11280.jpg,Gt/Tp_S_NRN_S_N_sec00065_sec00065_11280_gt.png,1,0,Tp/Tp_S_NRN_S_N_sec00065_sec00065_11280_ela.jpg
Tp/Tp_D_NRN_S_N_nat20084_nat20082_01588.tif,Gt/Tp_D_NRN_S_N_nat20084_nat20082_01588_gt.png,1,9,Tp/Tp_D_NRN_S_N_nat20084_nat20082_01588_ela.jpg
Tp/Tp_S_NNN_M_N_txt00065_txt00065_10132.tif,Gt/Tp_S_NNN_M_N_txt00065_txt00065_10132_gt.png,1,3,Tp/Tp_S_NNN_M_N_txt00065_txt00065_10132_ela.jpg
Tp/Tp_D_NRN_M_N_arc00065_cha00072_11460.jpg,Gt/Tp_D_NRN_M_N_arc00065_cha00072_11460_gt.png,1,0,Tp/Tp_D_NRN_M_N_arc00065_cha00072_11460_ela.jpg
Tp/Tp_S_CNN_M_N_ani00024_ani00024_10206.tif,Gt/Tp_S_CNN_M_N_ani00024_ani00024_10206_gt.png,1,2,Tp/Tp_S_CNN_M_N_ani00024_ani00024_10206_ela.jpg
Tp/Tp_D_NNN_S_N_cha00010_cha00007_10167.tif,Gt/Tp_D_NNN_S_N_cha00010_cha00007_10167_gt.png,1,0,Tp/Tp_D_NNN_S_N_cha00010_cha00007_10167_ela.jpg
Tp/Tp_D_NRN_M_B_nat10122_nat00062_11335.jpg,Gt/Tp_D_NRN_M_B_nat10122_nat00062_11335_gt.png,1,9,Tp/Tp_D_NRN_M_B_nat10122_nat00062_11335_ela.jpg
Tp/Tp_S_NNN_S_N_ani00050_ani00050_10223.tif,Gt/Tp_S_NNN_S_N_ani00050_ani00050_10223_gt.png,1,3,Tp/Tp_S_NNN_S_N_ani00050_ani00050_10223_ela.jpg
Tp/Tp_D_NNN_M_N_sec20011_nat20033_01446.tif,Gt/Tp_D_NNN_M_N_sec20011_nat20033_01446_gt.png,1,6,Tp/Tp_D_NNN_M_N_sec20011_nat20033_01446_ela.jpg
Tp/Tp_S_NND_S_N_cha20024_cha20024_02425.tif,Gt/Tp_S_NND_S_N_cha20024_cha20024_02425_gt.png,1,8,Tp/Tp_S_NND_S_N_cha20024_cha20024_02425_ela.jpg
Tp/Tp_S_NNN_M_N_sec00075_sec00075_10349.tif,Gt/Tp_S_NNN_M_N_sec00075_sec00075_10349_gt.png,1,2,Tp/Tp_S_NNN_M_N_sec00075_sec00075_10349_ela.jpg
Tp/Tp_S_NNN_S_N_pla20044_pla20044_01944.tif,Gt/Tp_S_NNN_S_N_pla20044_pla20044_01944_gt.png,1,9,Tp/Tp_S_NNN_S_N_pla20044_pla20044_01944_ela.jpg
Tp/Tp_S_CNN_M_N_ind00009_ind00009_10415.tif,Gt/Tp_S_CNN_M_N_ind00009_ind00009_10415_gt.png,1,3,Tp/Tp_S_CNN_M_N_ind00009_ind00009_10415_ela.jpg
Tp/Tp_S_NNN_S_N_nat00021_nat00021_11041.jpg,Gt/Tp_S_NNN_S_N_nat00021_nat00021_11041_gt.png,1,8,Tp/Tp_S_NNN_S_N_nat00021_nat00021_11041_ela.jpg
Tp/Tp_S_NNN_S_N_art00046_art00046_11923.jpg,Gt/Tp_S_NNN_S_N_art00046_art00046_11923_gt.png,1,4,Tp/Tp_S_NNN_S_N_art00046_art00046_11923_ela.jpg
Tp/Tp_S_NRD_S_B_ani00061_ani00061_00181.tif,Gt/Tp_S_NRD_S_B_ani00061_ani00061_00181_gt.png,1,4,Tp/Tp_S_NRD_S_B_ani00061_ani00061_00181_ela.jpg
Tp/Tp_D_NRN_M_N_nat10161_nat10158_12083.jpg,Gt/Tp_D_NRN_M_N_nat10161_nat10158_12083_gt.png,1,5,Tp/Tp_D_NRN_M_N_nat10161_nat10158_12083_ela.jpg
Tp/Tp_S_NRN_S_N_ind00043_ind00043_10890.jpg,Gt/Tp_S_NRN_S_N_ind00043_ind00043_10890_gt.png,1,6,Tp/Tp_S_NRN_S_N_ind00043_ind00043_10890_ela.jpg
Tp/Tp_S_CNN_S_N_art20064_art20064_01870.tif,Gt/Tp_S_CNN_S_N_art20064_art20064_01870_gt.png,1,1,Tp/Tp_S_CNN_S_N_art20064_art20064_01870_ela.jpg
Tp/Tp_S_NNN_S_N_pla20071_pla20071_02377.tif,Gt/Tp_S_NNN_S_N_pla20071_pla20071_02377_gt.png,1,1,Tp/Tp_S_NNN_S_N_pla20071_pla20071_02377_ela.jpg
Tp/Tp_S_NRN_S_B_cha10101_cha10101_10050.tif,Gt/Tp_S_NRN_S_B_cha10101_cha10101_10050_gt.png,1,6,Tp/Tp_S_NRN_S_B_cha10101_cha10101_10050_ela.jpg
Tp/Tp_S_CNN_M_N_ind00026_ind00026_10397.tif,Gt/Tp_S_CNN_M_N_ind00026_ind00026_10397_gt.png,1,5,Tp/Tp_S_CNN_M_N_ind00026_ind00026_10397_ela.jpg
Tp/Tp_S_NND_M_N_ani00002_ani00002_00122.tif,Gt/Tp_S_NND_M_N_ani00002_ani00002_00122_gt.png,1,9,Tp/Tp_S_NND_M_N_ani00002_ani00002_00122_ela.jpg
Tp/Tp_S_NRN_S_N_nat20013_nat20013_01517.tif,Gt/Tp_S_NRN_S_N_nat20013_nat20013_01517_gt.png,1,5,Tp/Tp_S_NRN_S_N_nat20013_nat20013_01517_ela.jpg
Tp/Tp_D_NRN_S_N_art00012_art00092_11811.jpg,Gt/Tp_D_NRN_S_N_art00012_art00092_11811_gt.png,1,9,Tp/Tp_D_NRN_S_N_art00012_art00092_11811_ela.jpg
Tp/Tp_S_NRN_S_N_art00086_art00086_10284.tif,Gt/Tp_S_NRN_S_N_art00086_art00086_10284_gt.png,1,0,Tp/Tp_S_NRN_S_N_art00086_art00086_10284_ela.jpg
Tp/Tp_D_NRD_S_B_arc20047_nat20042_02476.tif,Gt/Tp_D_NRD_S_B_arc20047_nat20042_02476_gt.png,1,0,Tp/Tp_D_NRD_S_B_arc20047_nat20042_02476_ela.jpg
Tp/Tp_S_NNN_S_N_sec00094_sec00094_00755.tif,Gt/Tp_S_NNN_S_N_sec00094_sec00094_00755_gt.png,1,9,Tp/Tp_S_NNN_S_N_sec00094_sec00094_00755_ela.jpg
Tp/Tp_D_NRN_M_N_cha10112_cha10110_11546.jpg,Gt/Tp_D_NRN_M_N_cha10112_cha10110_11546_gt.png,1,0,Tp/Tp_D_NRN_M_N_cha10112_cha10110_11546_ela.jpg
Tp/Tp_S_CNN_M_N_cha00063_cha00063_10344.tif,Gt/Tp_S_CNN_M_N_cha00063_cha00063_10344_gt.png,1,3,Tp/Tp_S_CNN_M_N_cha00063_cha00063_10344_ela.jpg
Tp/Tp_S_NNN_S_B_arc00056_arc00056_00276.tif,Gt/Tp_S_NNN_S_B_arc00056_arc00056_00276_gt.png,1,2,Tp/Tp_S_NNN_S_B_arc00056_arc00056_00276_ela.jpg
Tp/Tp_S_CNN_S_N_pla20069_pla20069_01969.tif,Gt/Tp_S_CNN_S_N_pla20069_pla20069_01969_gt.png,1,3,Tp/Tp_S_CNN_S_N_pla20069_pla20069_01969_ela.jpg
Tp/Tp_D_NRN_S_N_ani10130_ani00031_12498.jpg,Gt/Tp_D_NRN_S_N_ani10130_ani00031_12498_gt.png,1,1,Tp/Tp_D_NRN_S_N_ani10130_ani00031_12498_ela.jpg
Tp/Tp_D_NNN_S_B_nat00079_nat00040_00676.tif,Gt/Tp_D_NNN_S_B_nat00079_nat00040_00676_gt.png,1,9,Tp/Tp_D_NNN_S_B_nat00079_nat00040_00676_ela.jpg
Tp/Tp_S_NND_M_B_arc10125_arc10125_11888.jpg,Gt/Tp_S_NND_M_B_arc10125_arc10125_11888_gt.png,1,3,Tp/Tp_S_NND_M_B_arc10125_arc10125_11888_ela.jpg
Tp/Tp_S_NNN_S_N_pla00080_pla00080_00605.tif,Gt/Tp_S_NNN_S_N_pla00080_pla00080_00605_gt.png,1,0,Tp/Tp_S_NNN_S_N_pla00080_pla00080_00605_ela.jpg
Tp/Tp_S_NNN_S_N_ind00076_ind00076_10682.jpg,Gt/Tp_S_NNN_S_N_ind00076_ind00076_10682_gt.png,1,8,Tp/Tp_S_NNN_S_N_ind00076_ind00076_10682_ela.jpg
Tp/Tp_S_NNN_S_N_nat00024_nat00024_20084.jpg,Gt/Tp_S_NNN_S_N_nat00024_nat00024_20084_gt.png,1,8,Tp/Tp_S_NNN_S_N_nat00024_nat00024_20084_ela.jpg
Tp/Tp_S_NRN_S_N_sec00086_sec00086_10359.tif,Gt/Tp_S_NRN_S_N_sec00086_sec00086_10359_gt.png,1,8,Tp/Tp_S_NRN_S_N_sec00086_sec00086_10359_ela.jpg
Tp/Tp_D_NRN_M_N_nat00099_art00096_11447.jpg,Gt/Tp_D_NRN_M_N_nat00099_art00096_11447_gt.png,1,6,Tp/Tp_D_NRN_M_N_nat00099_art00096_11447_ela.jpg
Tp/Tp_S_NND_S_N_pla00007_pla00007_01129.tif,Gt/Tp_S_NND_S_N_pla00007_pla00007_01129_gt.png,1,0,Tp/Tp_S_NND_S_N_pla00007_pla00007_01129_ela.jpg
Tp/Tp_S_CNN_S_N_cha10118_cha10118_12196.jpg,Gt/Tp_S_CNN_S_N_cha10118_cha10118_12196_gt.png,1,4,Tp/Tp_S_CNN_S_N_cha10118_cha10118_12196_ela.jpg
Tp/Tp_S_NRN_S_N_nat00082_nat00082_00986.tif,Gt/Tp_S_NRN_S_N_nat00082_nat00082_00986_gt.png,1,4,Tp/Tp_S_NRN_S_N_nat00082_nat00082_00986_ela.jpg
Tp/Tp_S_NNN_S_N_arc00093_arc00093_00313.tif,Gt/Tp_S_NNN_S_N_arc00093_arc00093_00313_gt.png,1,9,Tp/Tp_S_NNN_S_N_arc00093_arc00093_00313_ela.jpg
Tp/Tp_S_NNN_S_B_pla00003_pla00003_01125.tif,Gt/Tp_S_NNN_S_B_pla00003_pla00003_01125_gt.png,1,9,Tp/Tp_S_NNN_S_B_pla00003_pla00003_01125_ela.jpg
Tp/Tp_D_NNN_S_N_ani00017_ani00010_10216.tif,Gt/Tp_D_NNN_S_N_ani00017_ani00010_10216_gt.png,1,2,Tp/Tp_D_NNN_S_N_ani00017_ani00010_10216_ela.jpg
Tp/Tp_S_NNN_S_B_sec00087_sec00087_00107.tif,Gt/Tp_S_NNN_S_B_sec00087_sec00087_00107_gt.png,1,7,Tp/Tp_S_NNN_S_B_sec00087_sec00087_00107_ela.jpg
Tp/Tp_S_NNN_S_N_pla20070_pla20070_01970.tif,Gt/Tp_S_NNN_S_N_pla20070_pla20070_01970_gt.png,1,9,Tp/Tp_S_NNN_S_N_pla20070_pla20070_01970_ela.jpg
Tp/Tp_S_CNN_S_N_cha00053_cha00053_11721.jpg,Gt/Tp_S_CNN_S_N_cha00053_cha00053_11721_gt.png,1,9,Tp/Tp_S_CNN_S_N_cha00053_cha00053_11721_ela.jpg
Tp/Tp_S_NNN_M_N_nat00017_nat00017_11049.jpg,Gt/Tp_S_NNN_M_N_nat00017_nat00017_11049_gt.png,1,3,Tp/Tp_S_NNN_M_N_nat00017_nat00017_11049_ela.jpg
Tp/Tp_D_NRN_S_N_art00072_ani00100_01396.tif,Gt/Tp_D_NRN_S_N_art00072_ani00100_01396_gt.png,1,5,Tp/Tp_D_NRN_S_N_art00072_ani00100_01396_ela.jpg
Tp/Tp_D_CRN_M_N_nat10116_cha00026_11674.jpg,Gt/Tp_D_CRN_M_N_nat10116_cha00026_11674_gt.png,1,4,Tp/Tp_D_CRN_M_N_nat10116_cha00026_11674_ela.jpg
Tp/Tp_S_NRN_S_N_cha00025_cha00025_10725.jpg,Gt/Tp_S_NRN_S_N_cha00025_cha00025_10725_gt.png,1,0,Tp/Tp_S_NRN_S_N_cha00025_cha00025_10725_ela.jpg
Tp/Tp_D_NNN_M_N_txt00050_txt00059_10369.tif,Gt/Tp_D_NNN_M_N_txt00050_txt00059_10369_gt.png,1,6,Tp/Tp_D_NNN_M_N_txt00050_txt00059_10369_ela.jpg
Tp/Tp_S_NRN_M_N_arc00055_arc00055_10392.tif,Gt/Tp_S_NRN_M_N_arc00055_arc00055_10392_gt.png,1,5,Tp/Tp_S_NRN_M_N_arc00055_arc00055_10392_ela.jpg
Tp/Tp_D_NRN_S_B_nat00029_sec00029_20113.jpg,Gt/Tp_D_NRN_S_B_nat00029_sec00029_20113_gt.png,1,1,Tp/Tp_D_NRN_S_B_nat00029_sec00029_20113_ela.jpg
Tp/Tp_S_NNN_S_N_cha00099_cha00099_00876.tif,Gt/Tp_S_NNN_S_N_cha00099_cha00099_00876_gt.png,1,3,Tp/Tp_S_NNN_S_N_cha00099_cha00099_00876_ela.jpg
Tp/Tp_S_NRN_S_N_art20043_art20043_01849.tif,Gt/Tp_S_NRN_S_N_art20043_art20043_01849_gt.png,1,2,Tp/Tp_S_NRN_S_N_art20043_art20043_01849_ela.jpg
