image,label,mask,fold,root_dir,feature
Tp/Tp_S_NNN_S_N_cha20027_cha20027_02026.tif,1,Gt/Tp_S_NNN_S_N_cha20027_cha20027_02026_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_cha20027_cha20027_02026.pt
Au/Au_ani_30631.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30631.pt
Tp/Tp_D_NRN_S_B_nat00026_art00021_11422.jpg,1,Gt/Tp_D_NRN_S_B_nat00026_art00021_11422_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_B_nat00026_art00021_11422.pt
Tp/Tp_S_CNN_M_N_arc00037_arc00037_10143.tif,1,Gt/Tp_S_CNN_M_N_arc00037_arc00037_10143_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_arc00037_arc00037_10143.pt
Au/Au_art_30436.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30436.pt
Au/Au_art_30409.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30409.pt
Tp/Tp_S_NNN_S_N_pla00023_pla00023_00560.tif,1,Gt/Tp_S_NNN_S_N_pla00023_pla00023_00560_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla00023_pla00023_00560.pt
Tp/Tp_D_NRN_M_N_ani00021_ani00020_10212.tif,1,Gt/Tp_D_NRN_M_N_ani00021_ani00020_10212_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_ani00021_ani00020_10212.pt
Tp/Tp_D_NRN_M_N_pla10115_txt00065_10125.tif,1,Gt/Tp_D_NRN_M_N_pla10115_txt00065_10125_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_pla10115_txt00065_10125.pt
Tp/Tp_S_NRN_S_N_ind00067_ind00067_10689.jpg,1,Gt/Tp_S_NRN_S_N_ind00067_ind00067_10689_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_ind00067_ind00067_10689.pt
Tp/Tp_S_CRD_M_N_ind00054_ind00054_10904.jpg,1,Gt/Tp_S_CRD_M_N_ind00054_ind00054_10904_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRD_M_N_ind00054_ind00054_10904.pt
Tp/Tp_S_NRN_S_N_sec00014_sec00014_11231.jpg,1,Gt/Tp_S_NRN_S_N_sec00014_sec00014_11231_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_sec00014_sec00014_11231.pt
Tp/Tp_S_NRN_S_N_cha10209_cha10209_12335.jpg,1,Gt/Tp_S_NRN_S_N_cha10209_cha10209_12335_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_cha10209_cha10209_12335.pt
Au/Au_cha_30585.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30585.pt
Au/Au_ani_10139.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_10139.pt
Au/Au_cha_30664.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30664.pt
Au/Au_art_30680.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30680.pt
Tp/Tp_S_NNN_S_N_arc00081_arc00081_01048.tif,1,Gt/Tp_S_NNN_S_N_arc00081_arc00081_01048_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_arc00081_arc00081_01048.pt
Au/Au_sec_00019.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_00019.pt
Tp/Tp_S_CRN_S_N_art00099_art00099_11715.jpg,1,Gt/Tp_S_CRN_S_N_art00099_art00099_11715_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_S_N_art00099_art00099_11715.pt
Tp/Tp_D_NRN_S_N_sec00016_ind00098_10790.jpg,1,Gt/Tp_D_NRN_S_N_sec00016_ind00098_10790_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_sec00016_ind00098_10790.pt
Au/Au_arc_30622.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30622.pt
Au/Au_ind_10101.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ind_10101.pt
Tp/Tp_D_NNN_M_N_cha00074_txt00068_10192.tif,1,Gt/Tp_D_NNN_M_N_cha00074_txt00068_10192_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_cha00074_txt00068_10192.pt
Au/Au_ani_30723.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30723.pt
Au/Au_pla_30145.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30145.pt
Au/Au_arc_30282.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30282.pt
Tp/Tp_S_NND_S_N_nat00033_nat00033_00647.tif,1,Gt/Tp_S_NND_S_N_nat00033_nat00033_00647_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NND_S_N_nat00033_nat00033_00647.pt
Au/Au_art_30216.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30216.pt
Au/Au_ani_30422.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30422.pt
Tp/Tp_S_CRD_M_N_art10110_art10110_11565.jpg,1,Gt/Tp_S_CRD_M_N_art10110_art10110_11565_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRD_M_N_art10110_art10110_11565.pt
Au/Au_arc_30795.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30795.pt
Au/Au_ani_10221.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_10221.pt
Au/Au_sec_30136.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30136.pt
Au/Au_ani_20049.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_20049.pt
Tp/Tp_S_NRD_S_B_ani00049_ani00049_00169.tif,1,Gt/Tp_S_NRD_S_B_ani00049_ani00049_00169_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRD_S_B_ani00049_ani00049_00169.pt
Au/Au_art_30468.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30468.pt
Tp/Tp_S_NNN_S_N_sec00095_sec00095_00754.tif,1,Gt/Tp_S_NNN_S_N_sec00095_sec00095_00754_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_sec00095_sec00095_00754.pt
Tp/Tp_S_NNN_S_N_sec20054_sec20054_02132.tif,1,Gt/Tp_S_NNN_S_N_sec20054_sec20054_02132_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_sec20054_sec20054_02132.pt
Tp/Tp_D_NRN_S_N_pla00029_pla00030_10947.jpg,1,Gt/Tp_D_NRN_S_N_pla00029_pla00030_10947_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_pla00029_pla00030_10947.pt
Au/Au_arc_30793.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30793.pt
Au/Au_cha_30483.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30483.pt
Tp/Tp_D_NNN_M_N_pla10121_cha00028_11659.jpg,1,Gt/Tp_D_NNN_M_N_pla10121_cha00028_11659_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_pla10121_cha00028_11659.pt
Au/Au_cha_30091.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30091.pt
Tp/Tp_S_NNN_S_N_pla20064_pla20064_02369.tif,1,Gt/Tp_S_NNN_S_N_pla20064_pla20064_02369_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla20064_pla20064_02369.pt
Au/Au_pla_00022.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_00022.pt
Tp/Tp_S_CNN_S_N_cha00017_cha00017_10311.tif,1,Gt/Tp_S_CNN_S_N_cha00017_cha00017_10311_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_cha00017_cha00017_10311.pt
Tp/Tp_D_NNN_S_B_pla00090_cha00028_00348.tif,1,Gt/Tp_D_NNN_S_B_pla00090_cha00028_00348_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_B_pla00090_cha00028_00348.pt
Tp/Tp_D_NNN_S_N_sec00086_cha00023_00705.tif,1,Gt/Tp_D_NNN_S_N_sec00086_cha00023_00705_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_sec00086_cha00023_00705.pt
Tp/Tp_D_NRN_S_N_art00024_ind00098_01424.tif,1,Gt/Tp_D_NRN_S_N_art00024_ind00098_01424_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_art00024_ind00098_01424.pt
Tp/Tp_D_NNN_S_B_ind00079_ind00080_00477.tif,1,Gt/Tp_D_NNN_S_B_ind00079_ind00080_00477_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_B_ind00079_ind00080_00477.pt
Tp/Tp_S_NRN_S_N_nat10140_nat10140_11952.jpg,1,Gt/Tp_S_NRN_S_N_nat10140_nat10140_11952_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_nat10140_nat10140_11952.pt
Au/Au_nat_00018.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_00018.pt
Au/Au_arc_30597.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30597.pt
Au/Au_ani_30385.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30385.pt
Au/Au_arc_30760.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30760.pt
Au/Au_pla_30482.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30482.pt
Au/Au_art_30413.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30413.pt
Au/Au_ani_30289.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30289.pt
Tp/Tp_S_CNN_S_N_txt00067_txt00067_01298.tif,1,Gt/Tp_S_CNN_S_N_txt00067_txt00067_01298_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_txt00067_txt00067_01298.pt
Au/Au_arc_30663.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30663.pt
Tp/Tp_D_NNN_M_N_nat10166_nat10169_12113.jpg,1,Gt/Tp_D_NNN_M_N_nat10166_nat10169_12113_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_nat10166_nat10169_12113.pt
Au/Au_cha_30503.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30503.pt
Au/Au_arc_30481.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30481.pt
Tp/Tp_S_NRD_S_B_art00086_art00086_01011.tif,1,Gt/Tp_S_NRD_S_B_art00086_art00086_01011_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRD_S_B_art00086_art00086_01011.pt
Au/Au_arc_30669.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30669.pt
Tp/Tp_S_CNN_S_N_ind20057_ind20057_01798.tif,1,Gt/Tp_S_CNN_S_N_ind20057_ind20057_01798_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_ind20057_ind20057_01798.pt
Au/Au_arc_30230.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30230.pt
Au/Au_sec_30236.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30236.pt
Au/Au_ani_30223.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30223.pt
Au/Au_arc_30679.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30679.pt
Au/Au_art_30634.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30634.pt
Tp/Tp_S_NRN_S_N_pla20078_pla20078_01978.tif,1,Gt/Tp_S_NRN_S_N_pla20078_pla20078_01978_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_pla20078_pla20078_01978.pt
Au/Au_ani_30019.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30019.pt
Au/Au_nat_30652.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30652.pt
Tp/Tp_D_NNN_S_N_nat00090_ani00079_00682.tif,1,Gt/Tp_D_NNN_S_N_nat00090_ani00079_00682_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_nat00090_ani00079_00682.pt
Au/Au_arc_30308.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30308.pt
Au/Au_arc_30755.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30755.pt
Au/Au_cha_00025.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_00025.pt
Tp/Tp_S_NNN_S_N_art20051_art20051_02332.tif,1,Gt/Tp_S_NNN_S_N_art20051_art20051_02332_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_art20051_art20051_02332.pt
Au/Au_pla_30622.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30622.pt
Tp/Tp_D_NNN_S_N_ani10199_ani10200_12411.jpg,1,Gt/Tp_D_NNN_S_N_ani10199_ani10200_12411_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_ani10199_ani10200_12411.pt
Au/Au_pla_30204.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30204.pt
Au/Au_nat_00044.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_00044.pt
Au/Au_cha_10149.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_10149.pt
Au/Au_cha_10169.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_10169.pt
Au/Au_pla_30631.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30631.pt
Tp/Tp_D_CRN_M_N_nat10161_nat10157_12081.jpg,1,Gt/Tp_D_CRN_M_N_nat10161_nat10157_12081_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_M_N_nat10161_nat10157_12081.pt
Au/Au_pla_20077.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_20077.pt
Tp/Tp_D_NRN_S_N_art00014_art00092_11810.jpg,1,Gt/Tp_D_NRN_S_N_art00014_art00092_11810_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_art00014_art00092_11810.pt
Tp/Tp_S_NRN_S_N_art20076_art20076_01882.tif,1,Gt/Tp_S_NRN_S_N_art20076_art20076_01882_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_art20076_art20076_01882.pt
Au/Au_art_30274.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30274.pt
Au/Au_sec_20072.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_20072.pt
Tp/Tp_S_CNN_M_B_ind00088_ind00088_10640.jpg,1,Gt/Tp_S_CNN_M_B_ind00088_ind00088_10640_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_B_ind00088_ind00088_10640.pt
Au/Au_sec_00083.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_00083.pt
Au/Au_cha_30267.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30267.pt
Au/Au_arc_30814.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30814.pt
Au/Au_nat_30628.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30628.pt
Au/Au_pla_30202.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30202.pt
Au/Au_txt_10114.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_txt_10114.pt
Au/Au_pla_20048.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_20048.pt
Au/Au_art_00040.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_00040.pt
Tp/Tp_D_NRN_M_N_nat10160_nat10138_12066.jpg,1,Gt/Tp_D_NRN_M_N_nat10160_nat10138_12066_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat10160_nat10138_12066.pt
Au/Au_nat_30193.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30193.pt
Au/Au_pla_20064.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_20064.pt
Au/Au_sec_30332.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30332.pt
Au/Au_sec_30146.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30146.pt
Au/Au_cha_10175.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_10175.pt
Au/Au_sec_20004.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_20004.pt
Tp/Tp_D_NRN_M_O_ind00020_ind00031_10014.tif,1,Gt/Tp_D_NRN_M_O_ind00020_ind00031_10014_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_O_ind00020_ind00031_10014.pt
Tp/Tp_S_NNN_S_N_pla00037_pla00037_01150.tif,1,Gt/Tp_S_NNN_S_N_pla00037_pla00037_01150_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla00037_pla00037_01150.pt
Tp/Tp_S_NRD_S_B_ani00065_ani00065_00185.tif,1,Gt/Tp_S_NRD_S_B_ani00065_ani00065_00185_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRD_S_B_ani00065_ani00065_00185.pt
Au/Au_arc_30749.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30749.pt
Au/Au_nat_30442.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30442.pt
Au/Au_cha_30474.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30474.pt
Au/Au_ani_30596.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30596.pt
Tp/Tp_D_NNN_S_N_nat20018_nat20015_01522.tif,1,Gt/Tp_D_NNN_S_N_nat20018_nat20015_01522_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_nat20018_nat20015_01522.pt
Au/Au_ani_20002.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_20002.pt
Au/Au_arc_30042.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30042.pt
Tp/Tp_S_CNN_M_N_art00063_art00063_10524.tif,1,Gt/Tp_S_CNN_M_N_art00063_art00063_10524_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_art00063_art00063_10524.pt
Tp/Tp_S_CRN_S_N_sec00046_sec00046_10137.tif,1,Gt/Tp_S_CRN_S_N_sec00046_sec00046_10137_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_S_N_sec00046_sec00046_10137.pt
Tp/Tp_D_CRN_M_N_ani10118_sec00098_11619.jpg,1,Gt/Tp_D_CRN_M_N_ani10118_sec00098_11619_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_M_N_ani10118_sec00098_11619.pt
Tp/Tp_S_NNN_S_N_pla00098_pla00098_00619.tif,1,Gt/Tp_S_NNN_S_N_pla00098_pla00098_00619_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla00098_pla00098_00619.pt
Tp/Tp_S_NRN_S_N_pla20023_pla20023_01923.tif,1,Gt/Tp_S_NRN_S_N_pla20023_pla20023_01923_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_pla20023_pla20023_01923.pt
Tp/Tp_D_NRN_S_B_ani00023_ani00022_20073.jpg,1,Gt/Tp_D_NRN_S_B_ani00023_ani00022_20073_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_B_ani00023_ani00022_20073.pt
Au/Au_ani_30256.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30256.pt
Tp/Tp_D_NNN_M_N_ani00086_nat00059_11126.jpg,1,Gt/Tp_D_NNN_M_N_ani00086_nat00059_11126_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_ani00086_nat00059_11126.pt
Tp/Tp_D_NRN_M_N_nat10123_nat10122_11336.jpg,1,Gt/Tp_D_NRN_M_N_nat10123_nat10122_11336_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat10123_nat10122_11336.pt
Tp/Tp_D_CND_S_N_txt00028_txt00006_10848.jpg,1,Gt/Tp_D_CND_S_N_txt00028_txt00006_10848_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CND_S_N_txt00028_txt00006_10848.pt
Au/Au_txt_00006.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_txt_00006.pt
Au/Au_arc_20100.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_20100.pt
Au/Au_arc_30768.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30768.pt
Au/Au_nat_30453.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30453.pt
Au/Au_nat_20090.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_20090.pt
Au/Au_art_30050.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30050.pt
Au/Au_arc_30519.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30519.pt
Au/Au_arc_30680.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30680.pt
Au/Au_ind_30003.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ind_30003.pt
Tp/Tp_S_NND_S_B_art00011_art00011_01201.tif,1,Gt/Tp_S_NND_S_B_art00011_art00011_01201_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NND_S_B_art00011_art00011_01201.pt
Au/Au_arc_30563.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30563.pt
Au/Au_pla_30707.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30707.pt
Au/Au_nat_30534.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30534.pt
Au/Au_ani_30253.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30253.pt
Tp/Tp_S_CRD_S_B_sec00068_sec00068_11254.jpg,1,Gt/Tp_S_CRD_S_B_sec00068_sec00068_11254_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRD_S_B_sec00068_sec00068_11254.pt
Au/Au_arc_30777.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30777.pt
Au/Au_sec_30615.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30615.pt
Au/Au_nat_30228.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30228.pt
Au/Au_nat_30089.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30089.pt
Tp/Tp_D_NNN_S_N_nat20016_nat20015_01520.tif,1,Gt/Tp_D_NNN_S_N_nat20016_nat20015_01520_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_nat20016_nat20015_01520.pt
Au/Au_ind_00078.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ind_00078.pt
Au/Au_sec_30120.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30120.pt
Au/Au_pla_00036.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_00036.pt
Tp/Tp_D_NRN_M_N_pla10121_cha10110_11602.jpg,1,Gt/Tp_D_NRN_M_N_pla10121_cha10110_11602_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_pla10121_cha10110_11602.pt
Tp/Tp_D_NNN_S_B_sec00064_nat00095_00742.tif,1,Gt/Tp_D_NNN_S_B_sec00064_nat00095_00742_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_B_sec00064_nat00095_00742.pt
Tp/Tp_D_NRN_S_N_ani10213_ani00070_12378.jpg,1,Gt/Tp_D_NRN_S_N_ani10213_ani00070_12378_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_ani10213_ani00070_12378.pt
Au/Au_sec_30387.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30387.pt
Au/Au_arc_30074.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30074.pt
Au/Au_art_30575.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30575.pt
Au/Au_ani_20017.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_20017.pt
Au/Au_nat_30489.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30489.pt
Au/Au_art_30369.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30369.pt
Au/Au_art_30342.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_art_30342.pt
Tp/Tp_S_CNN_S_N_ani00100_ani00100_01252.tif,1,Gt/Tp_S_CNN_S_N_ani00100_ani00100_01252_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_ani00100_ani00100_01252.pt
Au/Au_ani_30417.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30417.pt
Tp/Tp_D_NRN_M_N_nat10149_nat00060_12003.jpg,1,Gt/Tp_D_NRN_M_N_nat10149_nat00060_12003_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat10149_nat00060_12003.pt
Au/Au_cha_30221.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30221.pt
Tp/Tp_S_NNN_S_N_nat00035_nat00035_00951.tif,1,Gt/Tp_S_NNN_S_N_nat00035_nat00035_00951_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_nat00035_nat00035_00951.pt
Au/Au_nat_00079.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_nat_00079.pt
Tp/Tp_S_NRN_S_N_ind00006_ind00006_10417.tif,1,Gt/Tp_S_NRN_S_N_ind00006_ind00006_10417_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_ind00006_ind00006_10417.pt
Au/Au_pla_30632.jpg,0,,5,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30632.pt
Tp/Tp_S_CRN_S_N_ani10154_ani10154_12464.jpg,1,Gt/Tp_S_CRN_S_N_ani10154_ani10154_12464_gt.png,5,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_S_N_ani10154_ani10154_12464.pt
