image_patch,mask_patch,label,fold,ela,data_root
image/NC2016_9437.jpg,mask/splice_NC2016_9437.jpg,1,5,image/NC2016_9437_ela.jpg,NIST16/nist16_full
image/NC2016_7881.jpg,mask/splice_NC2016_7881.jpg,1,5,image/NC2016_7881_ela.jpg,NIST16/nist16_full
image/NC2016_9091.jpg,mask/splice_NC2016_9091.jpg,1,5,image/NC2016_9091_ela.jpg,NIST16/nist16_full
image/NC2016_2305.jpg,mask/splice_NC2016_2305.jpg,1,5,image/NC2016_2305_ela.jpg,NIST16/nist16_full
image/NC2016_1475.jpg,mask/splice_NC2016_1475.jpg,1,5,image/NC2016_1475_ela.jpg,NIST16/nist16_full
image/NC2016_3491.jpg,mask/splice_NC2016_3491.jpg,1,5,image/NC2016_3491_ela.jpg,NIST16/nist16_full
image/NC2016_2666.jpg,mask/splice_NC2016_2666.jpg,1,5,image/NC2016_2666_ela.jpg,NIST16/nist16_full
image/NC2016_4717.jpg,mask/splice_NC2016_4717.jpg,1,5,image/NC2016_4717_ela.jpg,NIST16/nist16_full
image/NC2016_0229.jpg,mask/splice_NC2016_0229.jpg,1,5,image/NC2016_0229_ela.jpg,NIST16/nist16_full
image/NC2016_0408.jpg,mask/splice_NC2016_0408.jpg,1,5,image/NC2016_0408_ela.jpg,NIST16/nist16_full
image/NC2016_0286.jpg,mask/splice_NC2016_0286.jpg,1,5,image/NC2016_0286_ela.jpg,NIST16/nist16_full
image/NC2016_6005.jpg,mask/splice_NC2016_6005.jpg,1,5,image/NC2016_6005_ela.jpg,NIST16/nist16_full
image/NC2016_4211.jpg,mask/splice_NC2016_4211.jpg,1,5,image/NC2016_4211_ela.jpg,NIST16/nist16_full
image/NC2016_0394.jpg,mask/splice_NC2016_0394.jpg,1,5,image/NC2016_0394_ela.jpg,NIST16/nist16_full
image/NC2016_6889.jpg,mask/splice_NC2016_6889.jpg,1,5,image/NC2016_6889_ela.jpg,NIST16/nist16_full
image/NC2016_6910.jpg,mask/splice_NC2016_6910.jpg,1,5,image/NC2016_6910_ela.jpg,NIST16/nist16_full
image/NC2016_2040.jpg,mask/splice_NC2016_2040.jpg,1,6,image/NC2016_2040_ela.jpg,NIST16/nist16_full
image/NC2016_1946.jpg,mask/splice_NC2016_1946.jpg,1,6,image/NC2016_1946_ela.jpg,NIST16/nist16_full
image/NC2016_9759.jpg,mask/splice_NC2016_9759.jpg,1,6,image/NC2016_9759_ela.jpg,NIST16/nist16_full
image/NC2016_7691.jpg,mask/splice_NC2016_7691.jpg,1,6,image/NC2016_7691_ela.jpg,NIST16/nist16_full
image/NC2016_5512.jpg,mask/splice_NC2016_5512.jpg,1,6,image/NC2016_5512_ela.jpg,NIST16/nist16_full
image/NC2016_4049.jpg,mask/splice_NC2016_4049.jpg,1,6,image/NC2016_4049_ela.jpg,NIST16/nist16_full
image/NC2016_7737.jpg,mask/splice_NC2016_7737.jpg,1,6,image/NC2016_7737_ela.jpg,NIST16/nist16_full
image/NC2016_4432.jpg,mask/splice_NC2016_4432.jpg,1,6,image/NC2016_4432_ela.jpg,NIST16/nist16_full
image/NC2016_9789.jpg,mask/splice_NC2016_9789.jpg,1,6,image/NC2016_9789_ela.jpg,NIST16/nist16_full
image/NC2016_4544.jpg,mask/splice_NC2016_4544.jpg,1,6,image/NC2016_4544_ela.jpg,NIST16/nist16_full
image/NC2016_3675.jpg,mask/splice_NC2016_3675.jpg,1,6,image/NC2016_3675_ela.jpg,NIST16/nist16_full
image/NC2016_6238.jpg,mask/splice_NC2016_6238.jpg,1,6,image/NC2016_6238_ela.jpg,NIST16/nist16_full
image/NC2016_3476.jpg,mask/splice_NC2016_3476.jpg,1,6,image/NC2016_3476_ela.jpg,NIST16/nist16_full
image/NC2016_5809.jpg,mask/splice_NC2016_5809.jpg,1,6,image/NC2016_5809_ela.jpg,NIST16/nist16_full
image/NC2016_3953.jpg,mask/splice_NC2016_3953.jpg,1,6,image/NC2016_3953_ela.jpg,NIST16/nist16_full
image/NC2016_4053.jpg,mask/splice_NC2016_4053.jpg,1,6,image/NC2016_4053_ela.jpg,NIST16/nist16_full
image/NC2016_5881.jpg,mask/splice_NC2016_5881.jpg,1,6,image/NC2016_5881_ela.jpg,NIST16/nist16_full
image/NC2016_6673.jpg,mask/splice_NC2016_6673.jpg,1,6,image/NC2016_6673_ela.jpg,NIST16/nist16_full
image/NC2016_8581.jpg,mask/splice_NC2016_8581.jpg,1,6,image/NC2016_8581_ela.jpg,NIST16/nist16_full
image/NC2016_1125.jpg,mask/splice_NC2016_1125.jpg,1,6,image/NC2016_1125_ela.jpg,NIST16/nist16_full
image/NC2016_4076.jpg,mask/splice_NC2016_4076.jpg,1,6,image/NC2016_4076_ela.jpg,NIST16/nist16_full
image/NC2016_2023.jpg,mask/splice_NC2016_2023.jpg,1,6,image/NC2016_2023_ela.jpg,NIST16/nist16_full
image/NC2016_9381.jpg,mask/splice_NC2016_9381.jpg,1,6,image/NC2016_9381_ela.jpg,NIST16/nist16_full
image/NC2016_2550.jpg,mask/splice_NC2016_2550.jpg,1,6,image/NC2016_2550_ela.jpg,NIST16/nist16_full
image/NC2016_7262.jpg,mask/splice_NC2016_7262.jpg,1,6,image/NC2016_7262_ela.jpg,NIST16/nist16_full
image/NC2016_7759.jpg,mask/splice_NC2016_7759.jpg,1,6,image/NC2016_7759_ela.jpg,NIST16/nist16_full
image/NC2016_6103.jpg,mask/splice_NC2016_6103.jpg,1,6,image/NC2016_6103_ela.jpg,NIST16/nist16_full
image/NC2016_2080.jpg,mask/splice_NC2016_2080.jpg,1,6,image/NC2016_2080_ela.jpg,NIST16/nist16_full
image/NC2016_1094.jpg,mask/splice_NC2016_1094.jpg,1,6,image/NC2016_1094_ela.jpg,NIST16/nist16_full
image/NC2016_1933.jpg,mask/splice_NC2016_1933.jpg,1,6,image/NC2016_1933_ela.jpg,NIST16/nist16_full
image/NC2016_0211.jpg,mask/splice_NC2016_0211.jpg,1,6,image/NC2016_0211_ela.jpg,NIST16/nist16_full
image/NC2016_0289.jpg,mask/splice_NC2016_0289.jpg,1,6,image/NC2016_0289_ela.jpg,NIST16/nist16_full
image/NC2016_0293.jpg,mask/splice_NC2016_0293.jpg,1,6,image/NC2016_0293_ela.jpg,NIST16/nist16_full
image/NC2016_0343.jpg,mask/splice_NC2016_0343.jpg,1,6,image/NC2016_0343_ela.jpg,NIST16/nist16_full
image/NC2016_0444.jpg,mask/splice_NC2016_0444.jpg,1,6,image/NC2016_0444_ela.jpg,NIST16/nist16_full
image/NC2016_0481.jpg,mask/splice_NC2016_0481.jpg,1,6,image/NC2016_0481_ela.jpg,NIST16/nist16_full
image/NC2016_0527.jpg,mask/splice_NC2016_0527.jpg,1,6,image/NC2016_0527_ela.jpg,NIST16/nist16_full
image/NC2016_0613.jpg,mask/splice_NC2016_0613.jpg,1,6,image/NC2016_0613_ela.jpg,NIST16/nist16_full
image/NC2016_0623.jpg,mask/splice_NC2016_0623.jpg,1,6,image/NC2016_0623_ela.jpg,NIST16/nist16_full
image/NC2016_0650.jpg,mask/splice_NC2016_0650.jpg,1,7,image/NC2016_0650_ela.jpg,NIST16/nist16_full
image/NC2016_0684.jpg,mask/splice_NC2016_0684.jpg,1,7,image/NC2016_0684_ela.jpg,NIST16/nist16_full
image/NC2016_0741.jpg,mask/splice_NC2016_0741.jpg,1,7,image/NC2016_0741_ela.jpg,NIST16/nist16_full
image/NC2016_1148.jpg,mask/splice_NC2016_1148.jpg,1,7,image/NC2016_1148_ela.jpg,NIST16/nist16_full
image/NC2016_1198.jpg,mask/splice_NC2016_1198.jpg,1,7,image/NC2016_1198_ela.jpg,NIST16/nist16_full
image/NC2016_1332.jpg,mask/splice_NC2016_1332.jpg,1,7,image/NC2016_1332_ela.jpg,NIST16/nist16_full
image/NC2016_1433.jpg,mask/splice_NC2016_1433.jpg,1,7,image/NC2016_1433_ela.jpg,NIST16/nist16_full
image/NC2016_1759.jpg,mask/splice_NC2016_1759.jpg,1,7,image/NC2016_1759_ela.jpg,NIST16/nist16_full
image/NC2016_2167.jpg,mask/splice_NC2016_2167.jpg,1,7,image/NC2016_2167_ela.jpg,NIST16/nist16_full
image/NC2016_2262.jpg,mask/splice_NC2016_2262.jpg,1,7,image/NC2016_2262_ela.jpg,NIST16/nist16_full
image/NC2016_2444.jpg,mask/splice_NC2016_2444.jpg,1,7,image/NC2016_2444_ela.jpg,NIST16/nist16_full
image/NC2016_2564.jpg,mask/splice_NC2016_2564.jpg,1,7,image/NC2016_2564_ela.jpg,NIST16/nist16_full
image/NC2016_2606.jpg,mask/splice_NC2016_2606.jpg,1,7,image/NC2016_2606_ela.jpg,NIST16/nist16_full
image/NC2016_3042.jpg,mask/splice_NC2016_3042.jpg,1,7,image/NC2016_3042_ela.jpg,NIST16/nist16_full
image/NC2016_3187.jpg,mask/splice_NC2016_3187.jpg,1,7,image/NC2016_3187_ela.jpg,NIST16/nist16_full
image/NC2016_3253.jpg,mask/splice_NC2016_3253.jpg,1,7,image/NC2016_3253_ela.jpg,NIST16/nist16_full
image/NC2016_3563.jpg,mask/splice_NC2016_3563.jpg,1,7,image/NC2016_3563_ela.jpg,NIST16/nist16_full
image/NC2016_3601.jpg,mask/splice_NC2016_3601.jpg,1,7,image/NC2016_3601_ela.jpg,NIST16/nist16_full
image/NC2016_3829.jpg,mask/splice_NC2016_3829.jpg,1,7,image/NC2016_3829_ela.jpg,NIST16/nist16_full
image/NC2016_4175.jpg,mask/splice_NC2016_4175.jpg,1,7,image/NC2016_4175_ela.jpg,NIST16/nist16_full
image/NC2016_4247.jpg,mask/splice_NC2016_4247.jpg,1,7,image/NC2016_4247_ela.jpg,NIST16/nist16_full
image/NC2016_4274.jpg,mask/splice_NC2016_4274.jpg,1,7,image/NC2016_4274_ela.jpg,NIST16/nist16_full
image/NC2016_4300.jpg,mask/splice_NC2016_4300.jpg,1,7,image/NC2016_4300_ela.jpg,NIST16/nist16_full
image/NC2016_4730.jpg,mask/splice_NC2016_4730.jpg,1,7,image/NC2016_4730_ela.jpg,NIST16/nist16_full
image/NC2016_5182.jpg,mask/splice_NC2016_5182.jpg,1,7,image/NC2016_5182_ela.jpg,NIST16/nist16_full
image/NC2016_5446.jpg,mask/splice_NC2016_5446.jpg,1,7,image/NC2016_5446_ela.jpg,NIST16/nist16_full
image/NC2016_5749.jpg,mask/splice_NC2016_5749.jpg,1,7,image/NC2016_5749_ela.jpg,NIST16/nist16_full
image/NC2016_5943.jpg,mask/splice_NC2016_5943.jpg,1,7,image/NC2016_5943_ela.jpg,NIST16/nist16_full
image/NC2016_6014.jpg,mask/splice_NC2016_6014.jpg,1,7,image/NC2016_6014_ela.jpg,NIST16/nist16_full
image/NC2016_6040.jpg,mask/splice_NC2016_6040.jpg,1,7,image/NC2016_6040_ela.jpg,NIST16/nist16_full
image/NC2016_6069.jpg,mask/splice_NC2016_6069.jpg,1,7,image/NC2016_6069_ela.jpg,NIST16/nist16_full
image/NC2016_6253.jpg,mask/splice_NC2016_6253.jpg,1,7,image/NC2016_6253_ela.jpg,NIST16/nist16_full
image/NC2016_6287.jpg,mask/splice_NC2016_6287.jpg,1,7,image/NC2016_6287_ela.jpg,NIST16/nist16_full
image/NC2016_6572.jpg,mask/splice_NC2016_6572.jpg,1,7,image/NC2016_6572_ela.jpg,NIST16/nist16_full
image/NC2016_6651.jpg,mask/splice_NC2016_6651.jpg,1,7,image/NC2016_6651_ela.jpg,NIST16/nist16_full
image/NC2016_6802.jpg,mask/splice_NC2016_6802.jpg,1,7,image/NC2016_6802_ela.jpg,NIST16/nist16_full
image/NC2016_6817.jpg,mask/splice_NC2016_6817.jpg,1,7,image/NC2016_6817_ela.jpg,NIST16/nist16_full
image/NC2016_7146.jpg,mask/splice_NC2016_7146.jpg,1,7,image/NC2016_7146_ela.jpg,NIST16/nist16_full
image/NC2016_7151.jpg,mask/splice_NC2016_7151.jpg,1,7,image/NC2016_7151_ela.jpg,NIST16/nist16_full
image/NC2016_7312.jpg,mask/splice_NC2016_7312.jpg,1,8,image/NC2016_7312_ela.jpg,NIST16/nist16_full
image/NC2016_7390.jpg,mask/splice_NC2016_7390.jpg,1,8,image/NC2016_7390_ela.jpg,NIST16/nist16_full
image/NC2016_7666.jpg,mask/splice_NC2016_7666.jpg,1,8,image/NC2016_7666_ela.jpg,NIST16/nist16_full
image/NC2016_7747.jpg,mask/splice_NC2016_7747.jpg,1,8,image/NC2016_7747_ela.jpg,NIST16/nist16_full
image/NC2016_8586.jpg,mask/splice_NC2016_8586.jpg,1,8,image/NC2016_8586_ela.jpg,NIST16/nist16_full
image/NC2016_8629.jpg,mask/splice_NC2016_8629.jpg,1,8,image/NC2016_8629_ela.jpg,NIST16/nist16_full
image/NC2016_8720.jpg,mask/splice_NC2016_8720.jpg,1,8,image/NC2016_8720_ela.jpg,NIST16/nist16_full
image/NC2016_8834.jpg,mask/splice_NC2016_8834.jpg,1,8,image/NC2016_8834_ela.jpg,NIST16/nist16_full
image/NC2016_8980.jpg,mask/splice_NC2016_8980.jpg,1,8,image/NC2016_8980_ela.jpg,NIST16/nist16_full
image/NC2016_9445.jpg,mask/splice_NC2016_9445.jpg,1,8,image/NC2016_9445_ela.jpg,NIST16/nist16_full
image/NC2016_9628.jpg,mask/splice_NC2016_9628.jpg,1,8,image/NC2016_9628_ela.jpg,NIST16/nist16_full
image/NC2016_9766.jpg,mask/splice_NC2016_9766.jpg,1,8,image/NC2016_9766_ela.jpg,NIST16/nist16_full
image/NC2016_9868.jpg,mask/splice_NC2016_9868.jpg,1,8,image/NC2016_9868_ela.jpg,NIST16/nist16_full
image/NC2016_9904.jpg,mask/splice_NC2016_9904.jpg,1,8,image/NC2016_9904_ela.jpg,NIST16/nist16_full
image/NC2016_8618.jpg,mask/splice_NC2016_8618.jpg,1,8,image/NC2016_8618_ela.jpg,NIST16/nist16_full
image/NC2016_6505.jpg,mask/splice_NC2016_6505.jpg,1,8,image/NC2016_6505_ela.jpg,NIST16/nist16_full
image/NC2016_6886.jpg,mask/splice_NC2016_6886.jpg,1,8,image/NC2016_6886_ela.jpg,NIST16/nist16_full
image/NC2016_6619.jpg,mask/splice_NC2016_6619.jpg,1,8,image/NC2016_6619_ela.jpg,NIST16/nist16_full
image/NC2016_0957.jpg,mask/splice_NC2016_0957.jpg,1,8,image/NC2016_0957_ela.jpg,NIST16/nist16_full
image/NC2016_3204.jpg,mask/splice_NC2016_3204.jpg,1,8,image/NC2016_3204_ela.jpg,NIST16/nist16_full
image/NC2016_8371.jpg,mask/splice_NC2016_8371.jpg,1,8,image/NC2016_8371_ela.jpg,NIST16/nist16_full
image/NC2016_6796.jpg,mask/splice_NC2016_6796.jpg,1,8,image/NC2016_6796_ela.jpg,NIST16/nist16_full
image/NC2016_0048.jpg,mask/splice_NC2016_0048.jpg,1,8,image/NC2016_0048_ela.jpg,NIST16/nist16_full
image/NC2016_1379.jpg,mask/splice_NC2016_1379.jpg,1,8,image/NC2016_1379_ela.jpg,NIST16/nist16_full
image/NC2016_8051.jpg,mask/splice_NC2016_8051.jpg,1,8,image/NC2016_8051_ela.jpg,NIST16/nist16_full
image/NC2016_4599.jpg,mask/splice_NC2016_4599.jpg,1,8,image/NC2016_4599_ela.jpg,NIST16/nist16_full
image/NC2016_2027.jpg,mask/splice_NC2016_2027.jpg,1,8,image/NC2016_2027_ela.jpg,NIST16/nist16_full
image/NC2016_8926.jpg,mask/splice_NC2016_8926.jpg,1,8,image/NC2016_8926_ela.jpg,NIST16/nist16_full
image/NC2016_5154.jpg,mask/splice_NC2016_5154.jpg,1,8,image/NC2016_5154_ela.jpg,NIST16/nist16_full
image/NC2016_4463.jpg,mask/splice_NC2016_4463.jpg,1,8,image/NC2016_4463_ela.jpg,NIST16/nist16_full
image/NC2016_2722.jpg,mask/splice_NC2016_2722.jpg,1,8,image/NC2016_2722_ela.jpg,NIST16/nist16_full
image/NC2016_6733.jpg,mask/splice_NC2016_6733.jpg,1,8,image/NC2016_6733_ela.jpg,NIST16/nist16_full
image/NC2016_7480.jpg,mask/splice_NC2016_7480.jpg,1,8,image/NC2016_7480_ela.jpg,NIST16/nist16_full
image/NC2016_3010.jpg,mask/splice_NC2016_3010.jpg,1,8,image/NC2016_3010_ela.jpg,NIST16/nist16_full
image/NC2016_4936.jpg,mask/splice_NC2016_4936.jpg,1,8,image/NC2016_4936_ela.jpg,NIST16/nist16_full
image/NC2016_0942.jpg,mask/splice_NC2016_0942.jpg,1,8,image/NC2016_0942_ela.jpg,NIST16/nist16_full
image/NC2016_9109.jpg,mask/splice_NC2016_9109.jpg,1,8,image/NC2016_9109_ela.jpg,NIST16/nist16_full
image/NC2016_9272.jpg,mask/splice_NC2016_9272.jpg,1,8,image/NC2016_9272_ela.jpg,NIST16/nist16_full
image/NC2016_2754.jpg,mask/splice_NC2016_2754.jpg,1,9,image/NC2016_2754_ela.jpg,NIST16/nist16_full
image/NC2016_5884.jpg,mask/splice_NC2016_5884.jpg,1,9,image/NC2016_5884_ela.jpg,NIST16/nist16_full
image/NC2016_4981.jpg,mask/splice_NC2016_4981.jpg,1,9,image/NC2016_4981_ela.jpg,NIST16/nist16_full
image/NC2016_4528.jpg,mask/splice_NC2016_4528.jpg,1,9,image/NC2016_4528_ela.jpg,NIST16/nist16_full
image/NC2016_8909.jpg,mask/splice_NC2016_8909.jpg,1,9,image/NC2016_8909_ela.jpg,NIST16/nist16_full
image/NC2016_0787.jpg,mask/splice_NC2016_0787.jpg,1,9,image/NC2016_0787_ela.jpg,NIST16/nist16_full
image/NC2016_7048.jpg,mask/splice_NC2016_7048.jpg,1,9,image/NC2016_7048_ela.jpg,NIST16/nist16_full
image/NC2016_6640.jpg,mask/splice_NC2016_6640.jpg,1,9,image/NC2016_6640_ela.jpg,NIST16/nist16_full
image/NC2016_2403.jpg,mask/splice_NC2016_2403.jpg,1,9,image/NC2016_2403_ela.jpg,NIST16/nist16_full
image/NC2016_8411.jpg,mask/splice_NC2016_8411.jpg,1,9,image/NC2016_8411_ela.jpg,NIST16/nist16_full
image/NC2016_5064.jpg,mask/splice_NC2016_5064.jpg,1,9,image/NC2016_5064_ela.jpg,NIST16/nist16_full
image/NC2016_4867.jpg,mask/splice_NC2016_4867.jpg,1,9,image/NC2016_4867_ela.jpg,NIST16/nist16_full
image/NC2016_7420.jpg,mask/splice_NC2016_7420.jpg,1,9,image/NC2016_7420_ela.jpg,NIST16/nist16_full
image/NC2016_5739.jpg,mask/splice_NC2016_5739.jpg,1,9,image/NC2016_5739_ela.jpg,NIST16/nist16_full
image/NC2016_0202.jpg,mask/splice_NC2016_0202.jpg,1,9,image/NC2016_0202_ela.jpg,NIST16/nist16_full
image/NC2016_7890.jpg,mask/splice_NC2016_7890.jpg,1,9,image/NC2016_7890_ela.jpg,NIST16/nist16_full
image/NC2016_1532.jpg,mask/splice_NC2016_1532.jpg,1,9,image/NC2016_1532_ela.jpg,NIST16/nist16_full
image/NC2016_6969.jpg,mask/splice_NC2016_6969.jpg,1,9,image/NC2016_6969_ela.jpg,NIST16/nist16_full
image/NC2016_3595.jpg,mask/splice_NC2016_3595.jpg,1,9,image/NC2016_3595_ela.jpg,NIST16/nist16_full
image/NC2016_0299.jpg,mask/splice_NC2016_0299.jpg,1,9,image/NC2016_0299_ela.jpg,NIST16/nist16_full
image/NC2016_0800.jpg,mask/splice_NC2016_0800.jpg,1,9,image/NC2016_0800_ela.jpg,NIST16/nist16_full
image/NC2016_4837.jpg,mask/splice_NC2016_4837.jpg,1,9,image/NC2016_4837_ela.jpg,NIST16/nist16_full
image/NC2016_1825.jpg,mask/splice_NC2016_1825.jpg,1,9,image/NC2016_1825_ela.jpg,NIST16/nist16_full
image/NC2016_5211.jpg,mask/splice_NC2016_5211.jpg,1,9,image/NC2016_5211_ela.jpg,NIST16/nist16_full
image/NC2016_0571.jpg,mask/splice_NC2016_0571.jpg,1,9,image/NC2016_0571_ela.jpg,NIST16/nist16_full
image/NC2016_1543.jpg,mask/splice_NC2016_1543.jpg,1,9,image/NC2016_1543_ela.jpg,NIST16/nist16_full
image/NC2016_7025.jpg,mask/splice_NC2016_7025.jpg,1,9,image/NC2016_7025_ela.jpg,NIST16/nist16_full
image/NC2016_3906.jpg,mask/splice_NC2016_3906.jpg,1,9,image/NC2016_3906_ela.jpg,NIST16/nist16_full
image/NC2016_5218.jpg,mask/splice_NC2016_5218.jpg,1,9,image/NC2016_5218_ela.jpg,NIST16/nist16_full
image/NC2016_2304.jpg,mask/splice_NC2016_2304.jpg,1,9,image/NC2016_2304_ela.jpg,NIST16/nist16_full
image/NC2016_1728.jpg,mask/splice_NC2016_1728.jpg,1,9,image/NC2016_1728_ela.jpg,NIST16/nist16_full
image/NC2016_6456.jpg,mask/splice_NC2016_6456.jpg,1,9,image/NC2016_6456_ela.jpg,NIST16/nist16_full
image/NC2016_1857.jpg,mask/splice_NC2016_1857.jpg,1,9,image/NC2016_1857_ela.jpg,NIST16/nist16_full
image/NC2016_4145.jpg,mask/splice_NC2016_4145.jpg,1,9,image/NC2016_4145_ela.jpg,NIST16/nist16_full
image/NC2016_7339.jpg,mask/splice_NC2016_7339.jpg,1,9,image/NC2016_7339_ela.jpg,NIST16/nist16_full
image/NC2016_2835.jpg,mask/splice_NC2016_2835.jpg,1,9,image/NC2016_2835_ela.jpg,NIST16/nist16_full
image/NC2016_4896.jpg,mask/splice_NC2016_4896.jpg,1,9,image/NC2016_4896_ela.jpg,NIST16/nist16_full
image/NC2016_0963.jpg,mask/splice_NC2016_0963.jpg,1,9,image/NC2016_0963_ela.jpg,NIST16/nist16_full
image/original_NC2016_0006.jpg,,0,0,image/original_NC2016_0006_ela.jpg,NIST16/nist16_full
image/original_NC2016_0021.jpg,,0,0,image/original_NC2016_0021_ela.jpg,NIST16/nist16_full
image/original_NC2016_0036.jpg,,0,0,image/original_NC2016_0036_ela.jpg,NIST16/nist16_full
image/original_NC2016_0044.jpg,,0,0,image/original_NC2016_0044_ela.jpg,NIST16/nist16_full
image/original_NC2016_0045.jpg,,0,0,image/original_NC2016_0045_ela.jpg,NIST16/nist16_full
image/original_NC2016_0067.jpg,,0,0,image/original_NC2016_0067_ela.jpg,NIST16/nist16_full
image/original_NC2016_0082.jpg,,0,0,image/original_NC2016_0082_ela.jpg,NIST16/nist16_full
image/original_NC2016_0085.jpg,,0,0,image/original_NC2016_0085_ela.jpg,NIST16/nist16_full
image/original_NC2016_0102.jpg,,0,0,image/original_NC2016_0102_ela.jpg,NIST16/nist16_full
image/original_NC2016_0115.jpg,,0,0,image/original_NC2016_0115_ela.jpg,NIST16/nist16_full
image/original_NC2016_0119.jpg,,0,0,image/original_NC2016_0119_ela.jpg,NIST16/nist16_full
image/original_NC2016_0129.jpg,,0,0,image/original_NC2016_0129_ela.jpg,NIST16/nist16_full
image/original_NC2016_0138.jpg,,0,0,image/original_NC2016_0138_ela.jpg,NIST16/nist16_full
image/original_NC2016_0145.jpg,,0,0,image/original_NC2016_0145_ela.jpg,NIST16/nist16_full
image/original_NC2016_0147.jpg,,0,0,image/original_NC2016_0147_ela.jpg,NIST16/nist16_full
image/original_NC2016_0157.jpg,,0,0,image/original_NC2016_0157_ela.jpg,NIST16/nist16_full
image/original_NC2016_0159.jpg,,0,0,image/original_NC2016_0159_ela.jpg,NIST16/nist16_full
image/original_NC2016_0161.jpg,,0,0,image/original_NC2016_0161_ela.jpg,NIST16/nist16_full
image/original_NC2016_0175.jpg,,0,0,image/original_NC2016_0175_ela.jpg,NIST16/nist16_full
image/original_NC2016_0186.jpg,,0,0,image/original_NC2016_0186_ela.jpg,NIST16/nist16_full
image/original_NC2016_0226.jpg,,0,0,image/original_NC2016_0226_ela.jpg,NIST16/nist16_full
image/original_NC2016_0252.jpg,,0,0,image/original_NC2016_0252_ela.jpg,NIST16/nist16_full
image/original_NC2016_0259.jpg,,0,0,image/original_NC2016_0259_ela.jpg,NIST16/nist16_full
image/original_NC2016_0276.jpg,,0,0,image/original_NC2016_0276_ela.jpg,NIST16/nist16_full
image/original_NC2016_0288.jpg,,0,0,image/original_NC2016_0288_ela.jpg,NIST16/nist16_full
image/original_NC2016_0291.jpg,,0,0,image/original_NC2016_0291_ela.jpg,NIST16/nist16_full
image/original_NC2016_0298.jpg,,0,0,image/original_NC2016_0298_ela.jpg,NIST16/nist16_full
image/original_NC2016_0301.jpg,,0,0,image/original_NC2016_0301_ela.jpg,NIST16/nist16_full
image/original_NC2016_0305.jpg,,0,0,image/original_NC2016_0305_ela.jpg,NIST16/nist16_full
image/original_NC2016_0311.jpg,,0,0,image/original_NC2016_0311_ela.jpg,NIST16/nist16_full
image/original_NC2016_0325.jpg,,0,0,image/original_NC2016_0325_ela.jpg,NIST16/nist16_full
image/original_NC2016_0326.jpg,,0,0,image/original_NC2016_0326_ela.jpg,NIST16/nist16_full
image/original_NC2016_0337.jpg,,0,0,image/original_NC2016_0337_ela.jpg,NIST16/nist16_full
image/original_NC2016_0359.jpg,,0,0,image/original_NC2016_0359_ela.jpg,NIST16/nist16_full
image/original_NC2016_0374.jpg,,0,0,image/original_NC2016_0374_ela.jpg,NIST16/nist16_full
image/original_NC2016_0376.jpg,,0,0,image/original_NC2016_0376_ela.jpg,NIST16/nist16_full
image/original_NC2016_0384.jpg,,0,0,image/original_NC2016_0384_ela.jpg,NIST16/nist16_full
image/original_NC2016_0388.jpg,,0,0,image/original_NC2016_0388_ela.jpg,NIST16/nist16_full
image/original_NC2016_0413.jpg,,0,0,image/original_NC2016_0413_ela.jpg,NIST16/nist16_full
image/original_NC2016_0433.jpg,,0,0,image/original_NC2016_0433_ela.jpg,NIST16/nist16_full
image/original_NC2016_0448.jpg,,0,0,image/original_NC2016_0448_ela.jpg,NIST16/nist16_full
image/original_NC2016_0478.jpg,,0,0,image/original_NC2016_0478_ela.jpg,NIST16/nist16_full
image/original_NC2016_0496.jpg,,0,0,image/original_NC2016_0496_ela.jpg,NIST16/nist16_full
image/original_NC2016_0503.jpg,,0,0,image/original_NC2016_0503_ela.jpg,NIST16/nist16_full
image/original_NC2016_0513.jpg,,0,0,image/original_NC2016_0513_ela.jpg,NIST16/nist16_full
image/original_NC2016_0526.jpg,,0,0,image/original_NC2016_0526_ela.jpg,NIST16/nist16_full
image/original_NC2016_0538.jpg,,0,0,image/original_NC2016_0538_ela.jpg,NIST16/nist16_full
image/original_NC2016_0544.jpg,,0,0,image/original_NC2016_0544_ela.jpg,NIST16/nist16_full
image/original_NC2016_0545.jpg,,0,0,image/original_NC2016_0545_ela.jpg,NIST16/nist16_full
image/original_NC2016_0553.jpg,,0,0,image/original_NC2016_0553_ela.jpg,NIST16/nist16_full
image/original_NC2016_0559.jpg,,0,0,image/original_NC2016_0559_ela.jpg,NIST16/nist16_full
image/original_NC2016_0561.jpg,,0,0,image/original_NC2016_0561_ela.jpg,NIST16/nist16_full
image/original_NC2016_0566.jpg,,0,0,image/original_NC2016_0566_ela.jpg,NIST16/nist16_full
image/original_NC2016_0573.jpg,,0,0,image/original_NC2016_0573_ela.jpg,NIST16/nist16_full
image/original_NC2016_0582.jpg,,0,0,image/original_NC2016_0582_ela.jpg,NIST16/nist16_full
image/original_NC2016_0592.jpg,,0,0,image/original_NC2016_0592_ela.jpg,NIST16/nist16_full
image/original_NC2016_0602.jpg,,0,0,image/original_NC2016_0602_ela.jpg,NIST16/nist16_full
image/original_NC2016_0605.jpg,,0,0,image/original_NC2016_0605_ela.jpg,NIST16/nist16_full
image/original_NC2016_0606.jpg,,0,0,image/original_NC2016_0606_ela.jpg,NIST16/nist16_full
image/original_NC2016_0637.jpg,,0,0,image/original_NC2016_0637_ela.jpg,NIST16/nist16_full
